imagen,video,audio,animal,animalLabel,animalDescription,species,speciesLabel,estudio,estudioLabel
,,,http://www.wikidata.org/entity/Q26791655,Count Ivor,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26791715,Habiblanc d'Auvers,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26792854,Patchen Beauty,Thoroughbred mare,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26792856,Precious Beauty,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26792857,World O'Beauty,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26792859,White Beauty,Thoroughbred mare,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26827913,Sandford Lad,thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q26869222,Assignee,American Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27063592,Rachel's Valentina,American-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Master%20pro%20CSO%202015%20-%20Aliz%C3%A9e%20Froment%20et%20Mistral%20du%20Coussoul.JPG,,,http://www.wikidata.org/entity/Q27149882,Mistral du Coussoul,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27149883,Qing du Briot,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27149891,Dream With Me,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27149894,Q27149894,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Arrogate-BCC2016-1.jpg,,,http://www.wikidata.org/entity/Q27767484,Arrogate,American Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27811433,Laverne Hanover,brown Standardbred horse whose wins included the 1969 Little Brown Jug,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920469,Kyoei Gere,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920495,Takino Nishiki,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920496,Q27920496,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920497,Horoto Michael,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920498,Sasano Koban,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920501,Shiba Field,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920510,Robbery Heart,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920541,Maruka Senryo,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920542,Yoshinoichibambosi,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920545,Golden Cherry,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920776,Red Falx,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920797,Jigeum I Sungan,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27920837,Dangdae Bulpae,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Vivlos%20IMG%208524-1%2020161016.jpg,,,http://www.wikidata.org/entity/Q27920862,Vivlos,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Mi%20Suerte.jpg,,,http://www.wikidata.org/entity/Q27921002,Mi Suerte,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Awardee%20IMG%206133r%20R%2020150919.JPG,,,http://www.wikidata.org/entity/Q27921004,Awardee,Japanese racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27921006,Danon Legend,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Queens-Ring%20IMG%203161%20R%2020150412.JPG,,,http://www.wikidata.org/entity/Q27921084,Queens Ring,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27921116,Lord Quest,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q27961835,My Own Business,PSC Venezolano,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28021472,Churchill,racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Rouge-Buck%20Tenno-Sho%28Autumn%29%202016.jpg,,,http://www.wikidata.org/entity/Q28068745,Rouge Buck,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Soul%20Stirring%20IMG%202254-1%2020161211.jpg,,,http://www.wikidata.org/entity/Q28068747,Soul Stirring,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28068759,Air Windsor,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28094676,Lunchtime,Racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28135158,Midnight,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28154290,Giofra,British-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28154336,Siyouma,Irish-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28154430,Targowice,American-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28154452,Simbir,British-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28154565,Wolkentanz,Hanoverian horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28162950,Calidoscopio,Argentinean Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28182826,Suavito,New Zealand-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28182986,Almandin,German-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28207073,Green Speed,standardbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q28227982,Fine Lady 5,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Laura%20Kraut%20mit%20Cedric%2C%20CSI%205%20Hamburg.JPG,,,http://www.wikidata.org/entity/Q28228280,Cedric,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Daiwa-Maggiore%20IMG%200816%2020131117.JPG,,,http://www.wikidata.org/entity/Q17223697,Daiwa Maggiore,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17223788,Q17223788,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17223838,Tsukino Ichiban,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17223897,Denim and Ruby,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17223910,Denko Octopus,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224005,Q17224005,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/To%20The%20World%20Wakagoma%20Stakes%202014.jpg,,,http://www.wikidata.org/entity/Q17224013,To The World,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Tosen-Stardom%20Satsuki-Sho%202014.jpg,,,http://www.wikidata.org/entity/Q17224058,Tosen Stardom,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224110,Q17224110,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224201,Q17224201,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Nuovo%20Record%20Rose%20Stakes%202014%28IMG1%29.jpg,,,http://www.wikidata.org/entity/Q17224266,Nuovo Record,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224311,Q17224311,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224322,Q17224322,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224343,Q17224343,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224371,Q17224371,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224377,Q17224377,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224384,Q17224384,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224513,Harroway,British race horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224567,Q17224567,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224608,Q17224608,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224641,Q17224641,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224649,Fine Choice,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Hula-bride%20Aichi-Hai%202013.jpg,,,http://www.wikidata.org/entity/Q17224665,Hula Bride,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224732,Q17224732,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224738,Q17224738,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224745,Q17224745,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Blue-Shotgun20110227.jpg,,,http://www.wikidata.org/entity/Q17224780,Q17224780,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224806,Pray and Real,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224879,Q17224879,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Belshazzar%20IMG%201820-2%2020131201.JPG,,,http://www.wikidata.org/entity/Q17224888,Belshazzar,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17224937,Q17224937,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Horai%20Akiko%20Daily%20Hai%20Nisai%20Stakes%202013%28IMG1%29.jpg,,,http://www.wikidata.org/entity/Q17224943,Horai Akiko,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225005,Marble Cathedral,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225019,Meine Attrice,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%9E%E3%82%A4%E3%83%8D%E3%83%AB%E3%83%95%E3%83%AD%E3%82%B9%E3%83%88.jpg,,,http://www.wikidata.org/entity/Q17225027,Meiner Frost,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Mikki-Isle%20Yasuda-kinen%202014.jpg,,,http://www.wikidata.org/entity/Q17225135,Mikki Isle,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225145,Q17225145,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225157,Q17225157,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225165,Q17225165,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225198,Q17225198,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Medeia%20JBC-Ladies%27-Classic%202013.jpg,,,http://www.wikidata.org/entity/Q17225238,Medeia,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225255,Mogumogu Pakupaku,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/%E3%83%A2%E3%83%8A%E3%82%AF%E3%82%AB%E3%83%90%E3%82%AD%E3%83%81.jpg,,,http://www.wikidata.org/entity/Q17225263,Q17225263,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225294,Q17225294,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225317,Q17225317,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225410,Ridill,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225486,Red Reveur,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17225528,Q17225528,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231483,Q17231483,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231486,Q17231486,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231487,Q17231487,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Aroma-cafe20101024.jpg,,,http://www.wikidata.org/entity/Q17231489,Aroma Cafe,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231490,Q17231490,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231492,Q17231492,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231493,Incantation,(2010-) horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Impulse-Hero%20IMG%206895r%20R%2020151004.JPG,,,http://www.wikidata.org/entity/Q17231495,Impulse Hero,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%9F%E3%83%A0%E3%83%BC%E3%83%B3.JPG,,,http://www.wikidata.org/entity/Q17231505,Osumi Moon,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231510,Q17231510,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Sadamu-Patek20120105.jpg,,,http://www.wikidata.org/entity/Q17231536,Sadamu Patek,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Senor%20best%2020140101.JPG,,,http://www.wikidata.org/entity/Q17231555,Q17231555,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231556,Q17231556,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231561,Dai Koter,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Harp-Star%20Okasho%20%2802%29%20IMG%207287%2020140413.JPG,,,http://www.wikidata.org/entity/Q17231582,Harp Star,Japanese-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Hagino%20Hybrid%20Tokyo-Yushun%202014.jpg,,,http://www.wikidata.org/entity/Q17231583,Q17231583,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231588,Q17231588,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231594,Meiner Ho O,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231595,Q17231595,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17231603,Wonder Fang,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17232090,Arctic Tern,American-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17232426,Sajjhaa,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17299873,Stopchargingmaria,American-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/SeaTheMoon2.jpg,,,http://www.wikidata.org/entity/Q17329034,Sea the Moon,German-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17332349,Durtal,Irish-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17332526,Dancing Maid,French-bred Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17354484,Espoir de la Mare,eventing horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361596,Asterus,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361597,Annus Mirabilis,Thoroughbred horse (1992-1999),http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361600,Clarion,French race horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361601,Klairon,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361602,Sanctus,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361603,Saint Cyrien,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361606,Prince Taj,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361607,Prince Bio,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361608,Siphon,Thoroughbred racehorse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361612,Q17361612,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361613,Q17361613,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361614,Q17361614,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361617,Our Emblem,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361618,Alzao,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361619,Wolver Hollow,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361621,Djeddah,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
http://commons.wikimedia.org/wiki/Special:FilePath/Sickle%20%28GB%29.jpg,,,http://www.wikidata.org/entity/Q17361622,Sickle,Caballo purasangre,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361623,Tehran,British Thoroughbred racehorse and sire,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361624,Buchan,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361626,Hornbeam,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361627,Lady Juror,horse,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
,,,http://www.wikidata.org/entity/Q17361630,Rockfella,,http://www.wikidata.org/entity/Q726,caballo,http://www.wikidata.org/entity/Q1157006,hipología
